,player_id,week,targets_wk,red_zone_targets_wk,deep_targets_wk,air_yards_per_target_wk,carries_wk,red_zone_carries_wk,yards_per_carry_wk,team,targets_wk_team,carries_wk_team,target_percentage_wk,carry_percentage_wk,player_name
1535,00-0036233,1,1.0,,,3.0,,,,CLE,27,27,0.037037037037037035,,D.Peoples-Jones
1536,00-0036232,1,2.0,,,6.0,,,,CLE,27,27,0.07407407407407407,,H.Bryant
1537,00-0034791,1,2.0,,,-2.0,15.0,4.0,5.533333333333333,CLE,27,27,0.07407407407407407,0.5555555555555556,N.Chubb
1538,00-0032392,1,3.0,,,5.333333333333333,,,,CLE,27,27,0.1111111111111111,,A.Hooper
1539,00-0033923,1,3.0,,,-0.6666666666666666,7.0,3.0,5.5,CLE,27,27,0.1111111111111111,0.25925925925925924,K.Hunt
1540,00-0031382,1,5.0,,,3.2,2.0,1.0,6.5,CLE,27,27,0.18518518518518517,0.07407407407407407,J.Landry
1541,00-0033885,1,5.0,,1.0,20.4,,,,CLE,27,27,0.18518518518518517,,D.Njoku
1542,00-0036999,1,5.0,,2.0,25.2,1.0,,17.0,CLE,27,27,0.18518518518518517,0.037037037037037035,A.Schwartz
1543,00-0035042,1,,,,,1.0,,0.0,CLE,27,27,,0.037037037037037035,J.Gillan
1544,00-0034855,1,,,,,1.0,,7.0,CLE,27,27,,0.037037037037037035,B.Mayfield
1545,00-0032355,8,1.0,,,2.0,,,,TEN,32,30,0.03125,,C.Rogers
1546,00-0033455,8,2.0,,,5.5,,,,TEN,32,30,0.0625,,A.Firkser
1547,00-0031585,8,2.0,,,5.0,,,,TEN,32,30,0.0625,,M.Pruitt
1548,00-0036182,8,3.0,1.0,,5.333333333333333,,,,TEN,32,30,0.09375,,N.Westbrook-Ikhine
1549,00-0033955,8,3.0,,,1.3333333333333333,,,,TEN,32,30,0.09375,,J.McNichols
1550,00-0032980,8,5.0,,1.0,12.2,,,,TEN,32,30,0.15625,,M.Johnson
1551,00-0032141,8,5.0,1.0,,3.6,,,,TEN,32,30,0.15625,,G.Swaim
1552,00-0035676,8,11.0,,,9.272727272727273,,,,TEN,32,30,0.34375,,A.Brown
1553,00-0029701,8,,,,,2.0,,13.0,TEN,32,30,,0.06666666666666667,R.Tannehill
1554,00-0032764,8,,,,,28.0,,2.4285714285714284,TEN,32,30,,0.9333333333333333,D.Henry
1555,00-0034319,7,1.0,,,-2.0,,,,TB,39,31,0.02564102564102564,,D.Yelder
1556,00-0036877,7,1.0,,,13.0,1.0,,11.0,TB,39,31,0.02564102564102564,0.03225806451612903,J.Darden
1557,00-0036427,7,2.0,,,-1.5,,,,TB,39,31,0.05128205128205128,,T.Johnson
1558,00-0030456,7,3.0,,,2.3333333333333335,,,,TB,39,31,0.07692307692307693,,G.Bernard
1559,00-0033879,7,3.0,1.0,,7.666666666666667,,,,TB,39,31,0.07692307692307693,,O.Howard
1560,00-0033856,7,4.0,1.0,,2.0,15.0,3.0,5.4,TB,39,31,0.10256410256410256,0.4838709677419355,L.Fournette
1561,00-0031273,7,4.0,3.0,,7.25,,,,TB,39,31,0.10256410256410256,,C.Brate
1562,00-0031408,7,10.0,5.0,1.0,9.9,,,,TB,39,31,0.2564102564102564,,M.Evans
1563,00-0033921,7,11.0,2.0,1.0,10.363636363636363,,,,TB,39,31,0.28205128205128205,,C.Godwin
1564,00-0036450,7,,,,,5.0,,5.4,TB,39,31,,0.16129032258064516,K.Vaughn
1565,00-0034816,7,,,,,10.0,3.0,6.3,TB,39,31,,0.3225806451612903,R.Jones
1566,00-0034311,7,1.0,1.0,,1.0,2.0,,2.5,CLE,32,32,0.03125,0.0625,J.Stanton
1567,00-0033885,7,2.0,,,0.0,,,,CLE,32,32,0.0625,,D.Njoku
1568,00-0036232,7,2.0,,,6.5,,,,CLE,32,32,0.0625,,H.Bryant
1569,00-0035628,7,2.0,,,-1.0,22.0,2.0,6.636363636363637,CLE,32,32,0.0625,0.6875,D.Johnson
1570,00-0032977,7,2.0,,,5.0,,,,CLE,32,32,0.0625,,R.Higgins
1571,00-0032392,7,3.0,,,1.0,,,,CLE,32,32,0.09375,,A.Hooper
1572,00-0036999,7,3.0,,1.0,23.0,1.0,,-2.0,CLE,32,32,0.09375,0.03125,A.Schwartz
1573,00-0036654,7,3.0,,,-2.6666666666666665,2.0,,6.5,CLE,32,32,0.09375,0.0625,D.Felton
1574,00-0031235,7,6.0,,1.0,13.5,,,,CLE,32,32,0.1875,,O.Beckham
1575,00-0031382,7,8.0,1.0,,6.875,,,,CLE,32,32,0.25,,J.Landry
1576,00-0034808,7,,,,,2.0,,6.5,CLE,32,32,,0.0625,J.Kelly
1577,00-0028986,7,,,,,3.0,1.0,2.6666666666666665,CLE,32,32,,0.09375,C.Keenum
1578,00-0032398,9,1.0,,,1.0,,,,HOU,39,18,0.02564102564102564,,C.Moore
1579,00-0033421,9,2.0,,,5.5,,,,HOU,39,18,0.05128205128205128,,A.Auclair
1580,00-0036556,9,2.0,,,2.0,,,,HOU,39,18,0.05128205128205128,,B.Jordan
1581,00-0032128,9,3.0,,,5.666666666666667,,,,HOU,39,18,0.07692307692307693,,C.Conley
1582,00-0034364,9,3.0,1.0,,7.0,,,,HOU,39,18,0.07692307692307693,,J.Akins
1583,00-0036554,9,3.0,,,5.0,,,,HOU,39,18,0.07692307692307693,,N.Collins
1584,00-0032187,9,5.0,1.0,,4.8,4.0,,2.75,HOU,39,18,0.1282051282051282,0.2222222222222222,D.Johnson
1585,00-0027966,9,5.0,,,-0.8,9.0,,4.777777777777778,HOU,39,18,0.1282051282051282,0.5,M.Ingram
1586,00-0026035,9,7.0,,,12.714285714285714,,,,HOU,39,18,0.1794871794871795,,D.Amendola
1587,00-0031236,9,13.0,,,9.307692307692308,,,,HOU,39,18,0.3333333333333333,,B.Cooks
1588,00-0036069,9,,,,,1.0,,2.0,HOU,39,18,,0.05555555555555555,S.Phillips
1589,00-0027691,9,,,,,1.0,,9.0,HOU,39,18,,0.05555555555555555,A.Roberts
1590,00-0030288,9,,,,,2.0,1.0,4.5,HOU,39,18,,0.1111111111111111,R.Burkhead
1591,00-0028118,9,,,,,3.0,,7.666666666666667,HOU,39,18,,0.16666666666666666,Ty.Taylor
1592,00-0034109,9,,,,,8.0,,3.5,HOU,39,18,,0.4444444444444444,P.Lindsay
1593,00-0032450,4,1.0,,,2.0,1.0,,5.0,NO,26,39,0.038461538461538464,0.02564102564102564,D.Washington
1594,00-0030085,4,1.0,,,3.0,,,,NO,26,39,0.038461538461538464,,K.Stills
1595,00-0036422,4,1.0,,,1.0,,,,NO,26,39,0.038461538461538464,,A.Trautman
1596,00-0033357,4,2.0,,,-2.0,6.0,2.0,4.666666666666667,NO,26,39,0.07692307692307693,0.15384615384615385,T.Hill
1597,00-0036219,4,2.0,,1.0,32.0,,,,NO,26,39,0.07692307692307693,,M.Callaway
1598,00-0028237,4,2.0,,,5.5,,,,NO,26,39,0.07692307692307693,,C.Hogan
1599,00-0032200,4,3.0,,,10.0,2.0,,3.5,NO,26,39,0.11538461538461539,0.05128205128205128,T.Montgomery
1600,00-0035860,4,3.0,,,-1.0,3.0,,2.6666666666666665,NO,26,39,0.11538461538461539,0.07692307692307693,T.Jones
1601,00-0036040,4,3.0,,,6.666666666666667,,,,NO,26,39,0.11538461538461539,,J.Johnson
1602,00-0035215,4,8.0,,1.0,8.625,,,,NO,26,39,0.3076923076923077,,D.Harris
1603,00-0033296,4,,,,,1.0,,2.0,NO,26,39,,0.02564102564102564,A.Armah
1604,00-0033906,4,,,,,26.0,,4.615384615384615,NO,26,39,,0.6666666666666666,A.Kamara
1605,00-0034279,7,1.0,,,28.0,1.0,,13.0,GB,34,15,0.029411764705882353,0.06666666666666667,E.St. Brown
1606,00-0036669,7,1.0,,,5.0,3.0,,0.6666666666666666,GB,34,15,0.029411764705882353,0.2,K.Hill
1607,00-0036265,7,2.0,,,2.5,3.0,,2.0,GB,34,15,0.058823529411764705,0.2,A.Dillon
1608,00-0024243,7,3.0,,,4.0,,,,GB,34,15,0.08823529411764706,,M.Lewis
1609,00-0028002,7,4.0,1.0,,5.0,,,,GB,34,15,0.11764705882352941,,R.Cobb
1610,00-0033757,7,5.0,,,8.0,,,,GB,34,15,0.14705882352941177,,R.Tonyan
1611,00-0033293,7,5.0,,,-2.4,6.0,,3.1666666666666665,GB,34,15,0.14705882352941177,0.4,A.Jones
1612,00-0034521,7,6.0,1.0,,8.0,,,,GB,34,15,0.17647058823529413,,A.Lazard
1613,00-0031381,7,7.0,,,8.285714285714286,,,,GB,34,15,0.20588235294117646,,D.Adams
1614,00-0023459,7,,,,,2.0,,8.5,GB,34,15,,0.13333333333333333,Aa.Rodgers
1615,00-0034279,4,1.0,,,6.0,,,,GB,35,31,0.02857142857142857,,E.St. Brown
1616,00-0036265,4,1.0,,,3.0,15.0,,5.4,GB,35,31,0.02857142857142857,0.4838709677419355,A.Dillon
1617,00-0024243,4,2.0,,,15.5,,,,GB,35,31,0.05714285714285714,,M.Lewis
1618,00-0034521,4,3.0,,,9.0,,,,GB,35,31,0.08571428571428572,,A.Lazard
1619,00-0033293,4,4.0,,,4.5,15.0,2.0,3.2,GB,35,31,0.11428571428571428,0.4838709677419355,A.Jones
1620,00-0028002,4,6.0,1.0,,11.833333333333334,,,,GB,35,31,0.17142857142857143,,R.Cobb
1621,00-0033757,4,7.0,,1.0,11.857142857142858,,,,GB,35,31,0.2,,R.Tonyan
1622,00-0031381,4,11.0,,,7.545454545454546,,,,GB,35,31,0.3142857142857143,,D.Adams
1623,00-0023459,4,,,,,1.0,1.0,4.0,GB,35,31,,0.03225806451612903,Aa.Rodgers
1624,00-0034279,2,1.0,,,-1.0,,,,GB,27,27,0.037037037037037035,,E.St. Brown
1625,00-0036265,2,1.0,,,8.0,5.0,,3.6,GB,27,27,0.037037037037037035,0.18518518518518517,A.Dillon
1626,00-0033757,2,3.0,,,5.0,,,,GB,27,27,0.1111111111111111,,R.Tonyan
1627,00-0028002,2,3.0,,,8.333333333333334,,,,GB,27,27,0.1111111111111111,,R.Cobb
1628,00-0034272,2,4.0,1.0,3.0,28.0,,,,GB,27,27,0.14814814814814814,,M.Valdes-Scantling
1629,00-0033293,2,6.0,2.0,,-0.5,17.0,4.0,3.9411764705882355,GB,27,27,0.2222222222222222,0.6296296296296297,A.Jones
1630,00-0031381,2,9.0,1.0,1.0,11.333333333333334,,,,GB,27,27,0.3333333333333333,,D.Adams
1631,00-0036669,2,,,,,2.0,,4.0,GB,27,27,,0.07407407407407407,K.Hill
1632,00-0023459,2,,,,,3.0,,2.3333333333333335,GB,27,27,,0.1111111111111111,Aa.Rodgers
1633,00-0034208,6,1.0,,,-4.0,,,,DEN,48,23,0.020833333333333332,,M.Boone
1634,00-0036997,6,3.0,,,0.3333333333333333,11.0,,4.818181818181818,DEN,48,23,0.0625,0.4782608695652174,J.Williams
1635,00-0032144,6,3.0,,,0.0,10.0,,5.0,DEN,48,23,0.0625,0.43478260869565216,M.Gordon
1636,00-0033576,6,5.0,,,5.4,,,,DEN,48,23,0.10416666666666667,,E.Saubert
1637,00-0035864,6,5.0,,,6.6,,,,DEN,48,23,0.10416666666666667,,K.Hinton
1638,00-0033375,6,6.0,,1.0,15.0,,,,DEN,48,23,0.125,,T.Patrick
1639,00-0035644,6,11.0,1.0,,8.454545454545455,,,,DEN,48,23,0.22916666666666666,,N.Fant
1640,00-0034348,6,14.0,1.0,3.0,17.357142857142858,,,,DEN,48,23,0.2916666666666667,,C.Sutton
1641,00-0031237,6,,,,,2.0,,4.5,DEN,48,23,,0.08695652173913043,T.Bridgewater
1642,00-0034366,7,1.0,,,5.0,,,,IND,27,33,0.037037037037037035,,K.Coutee
1643,00-0036876,7,1.0,,,17.0,,,,IND,27,33,0.037037037037037035,,K.Granson
1644,00-0030181,7,2.0,2.0,,1.0,,,,IND,27,33,0.07407407407407407,,J.Doyle
1645,00-0033217,7,3.0,,,3.0,,,,IND,27,33,0.1111111111111111,,M.Alie-Cox
1646,00-0034367,7,3.0,,,0.0,8.0,,1.75,IND,27,33,0.1111111111111111,0.24242424242424243,N.Hines
1647,00-0036223,7,3.0,,,-4.666666666666667,18.0,3.0,5.944444444444445,IND,27,33,0.1111111111111111,0.5454545454545454,J.Taylor
1648,00-0036252,7,4.0,,1.0,22.75,,,,IND,27,33,0.14814814814814814,,M.Pittman
1649,00-0035021,7,4.0,,1.0,11.25,,,,IND,27,33,0.14814814814814814,,A.Dulin
1650,00-0033251,7,6.0,,,6.166666666666667,,,,IND,27,33,0.2222222222222222,,Z.Pascal
1651,00-0033951,7,,,,,3.0,,1.3333333333333333,IND,27,33,,0.09090909090909091,M.Mack
1652,00-0032950,7,,,,,4.0,1.0,5.75,IND,27,33,,0.12121212121212122,C.Wentz
1653,00-0032187,8,1.0,,,-1.0,2.0,,2.0,HOU,36,15,0.027777777777777776,0.13333333333333333,D.Johnson
1654,00-0032398,8,2.0,,,5.0,,,,HOU,36,15,0.05555555555555555,,C.Moore
1655,00-0027966,8,2.0,,,-3.5,6.0,,4.5,HOU,36,15,0.05555555555555555,0.4,M.Ingram
1656,00-0032128,8,2.0,,,23.5,,,,HOU,36,15,0.05555555555555555,,C.Conley
1657,00-0036069,8,3.0,,,0.6666666666666666,5.0,,2.2,HOU,36,15,0.08333333333333333,0.3333333333333333,S.Phillips
1658,00-0030288,8,4.0,,,2.75,4.0,1.0,5.25,HOU,36,15,0.1111111111111111,0.26666666666666666,R.Burkhead
1659,00-0036554,8,4.0,,,9.75,,,,HOU,36,15,0.1111111111111111,,N.Collins
1660,00-0036556,8,4.0,1.0,,7.75,,,,HOU,36,15,0.1111111111111111,,B.Jordan
1661,00-0026035,8,5.0,,,4.4,,,,HOU,36,15,0.1388888888888889,,D.Amendola
1662,00-0034364,8,5.0,,,5.4,,,,HOU,36,15,0.1388888888888889,,J.Akins
1663,00-0031236,8,6.0,,1.0,8.833333333333334,,,,HOU,36,15,0.16666666666666666,,B.Cooks
1664,00-0036898,8,,,,,1.0,1.0,,HOU,36,15,,0.06666666666666667,D.Mills
1665,00-0034109,8,,,,,3.0,,2.6666666666666665,HOU,36,15,,0.2,P.Lindsay
1666,00-0032200,1,1.0,1.0,,0.0,,,,NO,20,37,0.05,,T.Montgomery
1667,00-0028237,1,1.0,1.0,,10.0,,,,NO,20,37,0.05,,C.Hogan
1668,00-0035860,1,1.0,1.0,,0.0,11.0,,4.545454545454546,NO,20,37,0.05,0.2972972972972973,T.Jones
1669,00-0035215,1,2.0,,1.0,33.0,,,,NO,20,37,0.1,,D.Harris
1670,00-0036219,1,2.0,,,19.5,,,,NO,20,37,0.1,,M.Callaway
1671,00-0036040,1,3.0,2.0,,1.3333333333333333,,,,NO,20,37,0.15,,J.Johnson
1672,00-0033906,1,4.0,1.0,,-1.0,20.0,2.0,4.15,NO,20,37,0.2,0.5405405405405406,A.Kamara
1673,00-0036422,1,6.0,,,5.166666666666667,,,,NO,20,37,0.3,,A.Trautman
1674,00-0033357,1,,,,,2.0,1.0,0.5,NO,20,37,,0.05405405405405406,T.Hill
1675,00-0031503,1,,,,,4.0,,9.5,NO,20,37,,0.10810810810810811,J.Winston
1676,00-0032200,2,1.0,1.0,,1.0,,,,NO,21,16,0.047619047619047616,,T.Montgomery
1677,00-0035215,2,2.0,,1.0,18.5,1.0,,1.0,NO,21,16,0.09523809523809523,0.0625,D.Harris
1678,00-0035406,2,2.0,,,18.0,,,,NO,21,16,0.09523809523809523,,L.Humphrey
1679,00-0028237,2,3.0,,,0.6666666666666666,,,,NO,21,16,0.14285714285714285,,C.Hogan
1680,00-0036040,2,3.0,,,19.666666666666668,,,,NO,21,16,0.14285714285714285,,J.Johnson
1681,00-0036219,2,4.0,,,6.25,,,,NO,21,16,0.19047619047619047,,M.Callaway
1682,00-0033906,2,6.0,,,1.0,8.0,1.0,0.625,NO,21,16,0.2857142857142857,0.5,A.Kamara
1683,00-0033357,2,,,,,2.0,,8.0,NO,21,16,,0.125,T.Hill
1684,00-0031503,2,,,,,2.0,1.0,10.0,NO,21,16,,0.125,J.Winston
1685,00-0035860,2,,,,,3.0,,2.3333333333333335,NO,21,16,,0.1875,T.Jones
1686,00-0034418,5,1.0,,1.0,35.0,1.0,,6.0,DAL,32,39,0.03125,0.02564102564102564,C.Wilson
1687,00-0033045,5,3.0,1.0,,-4.0,21.0,2.0,5.238095238095238,DAL,32,39,0.09375,0.5384615384615384,E.Elliott
1688,00-0035261,5,4.0,,,-0.25,14.0,,5.357142857142857,DAL,32,39,0.125,0.358974358974359,T.Pollard
1689,00-0033591,5,4.0,,,11.0,,,,DAL,32,39,0.125,,N.Brown
1690,00-0036358,5,6.0,1.0,1.0,7.666666666666667,1.0,,4.0,DAL,32,39,0.1875,0.02564102564102564,C.Lamb
1691,00-0031544,5,6.0,,,16.5,,,,DAL,32,39,0.1875,,A.Cooper
1692,00-0034383,5,8.0,,,9.5,,,,DAL,32,39,0.25,,D.Schultz
1693,00-0033077,5,,,,,2.0,1.0,3.0,DAL,32,39,,0.05128205128205128,D.Prescott
1694,00-0032208,3,1.0,,,22.0,,,,JAX,32,29,0.03125,,P.Dorsett
1695,00-0036887,3,1.0,,,3.0,,,,JAX,32,29,0.03125,,L.Farrell
1696,00-0036268,3,4.0,,,6.5,,,,JAX,32,29,0.125,,L.Shenault
1697,00-0035831,3,6.0,,,1.0,15.0,1.0,5.866666666666666,JAX,32,29,0.1875,0.5172413793103449,J.Robinson
1698,00-0034777,3,6.0,,1.0,16.333333333333332,,,,JAX,32,29,0.1875,,D.Chark
1699,00-0033387,3,6.0,,,11.666666666666666,,,,JAX,32,29,0.1875,,J.Hollister
1700,00-0029293,3,8.0,,,7.5,,,,JAX,32,29,0.25,,M.Jones
1701,00-0036971,3,,,,,6.0,,4.5,JAX,32,29,,0.20689655172413793,T.Lawrence
1702,00-0031045,3,,,,,8.0,1.0,5.5,JAX,32,29,,0.27586206896551724,C.Hyde
1703,00-0034414,8,1.0,,,0.0,12.0,2.0,5.0,PHI,16,45,0.0625,0.26666666666666666,B.Scott
1704,00-0036741,8,1.0,,,-6.0,,,,PHI,16,45,0.0625,,J.Stoll
1705,00-0036271,8,2.0,,,6.0,,,,PHI,16,45,0.125,,Q.Watkins
1706,00-0036387,8,2.0,1.0,,10.5,2.0,,10.5,PHI,16,45,0.125,0.044444444444444446,J.Reagor
1707,00-0036912,8,3.0,,1.0,21.333333333333332,,,,PHI,16,45,0.1875,,D.Smith
1708,00-0030061,8,4.0,,,4.75,,,,PHI,16,45,0.25,,Z.Ertz
1709,00-0034351,8,7.0,,,6.714285714285714,,,,PHI,16,45,0.4375,,D.Goedert
1710,00-0036389,8,,,,,6.0,2.0,12.0,PHI,16,45,,0.13333333333333333,J.Hurts
1711,00-0032780,8,,,,,12.0,3.0,4.75,PHI,16,45,,0.26666666666666666,J.Howard
1712,00-0036919,8,,,,,13.0,,2.076923076923077,PHI,16,45,,0.28888888888888886,K.Gainwell
1713,00-0034367,5,1.0,,,-1.0,4.0,,4.5,IND,35,26,0.02857142857142857,0.15384615384615385,N.Hines
1714,00-0030181,5,1.0,,,4.0,,,,IND,35,26,0.02857142857142857,,J.Doyle
1715,00-0033951,5,2.0,,,0.5,5.0,,9.4,IND,35,26,0.05714285714285714,0.19230769230769232,M.Mack
1716,00-0036876,5,2.0,,,4.5,,,,IND,35,26,0.05714285714285714,,K.Granson
1717,00-0035021,5,2.0,,,5.0,,,,IND,35,26,0.05714285714285714,,A.Dulin
1718,00-0033217,5,4.0,,,11.0,,,,IND,35,26,0.11428571428571428,,M.Alie-Cox
1719,00-0036223,5,5.0,1.0,,0.0,15.0,1.0,3.533333333333333,IND,35,26,0.14285714285714285,0.5769230769230769,J.Taylor
1720,00-0033251,5,5.0,,,5.4,,,,IND,35,26,0.14285714285714285,,Z.Pascal
1721,00-0035639,5,6.0,,,10.333333333333334,,,,IND,35,26,0.17142857142857143,,P.Campbell
1722,00-0036252,5,7.0,,1.0,6.285714285714286,,,,IND,35,26,0.2,,M.Pittman
1723,00-0032950,5,,,,,2.0,,2.5,IND,35,26,,0.07692307692307693,C.Wentz
1724,00-0034440,6,1.0,,,3.0,,,,LAC,39,12,0.02564102564102564,,J.Jackson
1725,00-0035908,6,1.0,,,5.0,,,,LAC,39,12,0.02564102564102564,,G.Nabers
1726,00-0035329,6,2.0,,,1.5,,,,LAC,39,12,0.05128205128205128,,D.Parham
1727,00-0032725,6,2.0,,,-1.5,,,,LAC,39,12,0.05128205128205128,,S.Anderson
1728,00-0036988,6,4.0,,,7.25,,,,LAC,39,12,0.10256410256410256,,J.Palmer
1729,00-0030279,6,5.0,,,5.2,,,,LAC,39,12,0.1282051282051282,,K.Allen
1730,00-0035414,6,5.0,,1.0,12.8,,,,LAC,39,12,0.1282051282051282,,J.Guyton
1731,00-0033536,6,5.0,,1.0,15.6,,,,LAC,39,12,0.1282051282051282,,M.Williams
1732,00-0033699,6,7.0,,,-0.7142857142857143,6.0,,1.1666666666666667,LAC,39,12,0.1794871794871795,0.5,A.Ekeler
1733,00-0027061,6,7.0,1.0,,7.714285714285714,,,,LAC,39,12,0.1794871794871795,,J.Cook
1734,00-0036355,6,,,,,2.0,,6.0,LAC,39,12,,0.16666666666666666,J.Herbert
1735,00-0036370,6,,,,,4.0,,1.75,LAC,39,12,,0.3333333333333333,J.Kelley
1736,00-0034171,2,1.0,,,0.0,,,,DET,35,19,0.02857142857142857,,J.Cabinda
1737,00-0032464,2,2.0,,,4.5,,,,DET,35,19,0.05714285714285714,,K.Raymond
1738,00-0034930,2,3.0,,1.0,15.333333333333334,,,,DET,35,19,0.08571428571428572,,T.Benson
1739,00-0033948,2,3.0,,,0.6666666666666666,7.0,1.0,3.5714285714285716,DET,35,19,0.08571428571428572,0.3684210526315789,J.Williams
1740,00-0036963,2,5.0,,,9.2,,,,DET,35,19,0.14285714285714285,,A.St. Brown
1741,00-0036275,2,5.0,,,-2.4,8.0,1.0,4.625,DET,35,19,0.14285714285714285,0.42105263157894735,D.Swift
1742,00-0036277,2,7.0,1.0,1.0,10.857142857142858,,,,DET,35,19,0.2,,Q.Cephus
1743,00-0035229,2,9.0,1.0,1.0,8.11111111111111,,,,DET,35,19,0.2571428571428571,,T.Hockenson
1744,00-0033106,2,,,,,4.0,,11.5,DET,35,19,,0.21052631578947367,J.Goff
1745,00-0032775,8,1.0,,,15.0,,,,KC,43,26,0.023255813953488372,,D.Robinson
1746,00-0029664,8,1.0,1.0,,5.0,,,,KC,43,26,0.023255813953488372,,J.Gordon
1747,00-0034297,8,2.0,,,11.0,,,,KC,43,26,0.046511627906976744,,B.Pringle
1748,00-0032062,8,2.0,,,5.5,,,,KC,43,26,0.046511627906976744,,B.Bell
1749,00-0030506,8,6.0,1.0,,6.5,,,,KC,43,26,0.13953488372093023,,T.Kelce
1750,00-0034301,8,6.0,,,-0.6666666666666666,13.0,2.0,3.769230769230769,KC,43,26,0.13953488372093023,0.5,Da.Williams
1751,00-0035140,8,7.0,,1.0,5.857142857142857,,,,KC,43,26,0.16279069767441862,,M.Hardman
1752,00-0033040,8,18.0,2.0,2.0,10.11111111111111,,,,KC,43,26,0.4186046511627907,,T.Hill
1753,00-0033873,8,,,,,2.0,,5.5,KC,43,26,,0.07692307692307693,P.Mahomes
1754,00-0035715,8,,,,,11.0,2.0,4.363636363636363,KC,43,26,,0.4230769230769231,D.Gore
1755,00-0032778,9,1.0,,,8.0,,,,ATL,30,23,0.03333333333333333,,T.Sharpe
1756,00-0032063,9,2.0,,,1.0,9.0,,1.4444444444444444,ATL,30,23,0.06666666666666667,0.391304347826087,M.Davis
1757,00-0034830,9,3.0,,,2.6666666666666665,,,,ATL,30,23,0.1,,H.Hurst
1758,00-0035208,9,3.0,2.0,1.0,14.333333333333334,,,,ATL,30,23,0.1,,O.Zaccheaus
1759,00-0030578,9,6.0,,,10.0,9.0,1.0,1.1111111111111112,ATL,30,23,0.2,0.391304347826087,C.Patterson
1760,00-0036970,9,7.0,1.0,,10.857142857142858,,,,ATL,30,23,0.23333333333333334,,K.Pitts
1761,00-0034411,9,8.0,,,8.125,,,,ATL,30,23,0.26666666666666666,,R.Gage
1762,00-0036825,9,,,,,2.0,,1.5,ATL,30,23,,0.08695652173913043,F.Franks
1763,00-0026143,9,,,,,3.0,1.0,3.3333333333333335,ATL,30,23,,0.13043478260869565,M.Ryan
1764,00-0032813,8,1.0,,,0.0,,,,NYG,33,19,0.030303030303030304,,E.Penny
1765,00-0035535,8,2.0,,,3.5,,,,NYG,33,19,0.06060606060606061,,D.Slayton
1766,00-0036254,8,2.0,,,4.0,,,,NYG,33,19,0.06060606060606061,,C.Johnson
1767,00-0033460,8,3.0,,1.0,24.333333333333332,,,,NYG,33,19,0.09090909090909091,,J.Ross
1768,00-0027981,8,3.0,2.0,,2.0,,,,NYG,33,19,0.09090909090909091,,K.Rudolph
1769,00-0033881,8,4.0,1.0,,0.75,,,,NYG,33,19,0.12121212121212122,,E.Engram
1770,00-0036913,8,5.0,,,2.2,,,,NYG,33,19,0.15151515151515152,,K.Toney
1771,00-0032972,8,6.0,,,0.5,15.0,1.0,4.0,NYG,33,19,0.18181818181818182,0.7894736842105263,D.Booker
1772,00-0032385,8,7.0,3.0,,2.7142857142857144,,,,NYG,33,19,0.21212121212121213,,S.Shepard
1773,00-0035710,8,,,,,4.0,,3.25,NYG,33,19,,0.21052631578947367,D.Jones
1774,00-0032897,3,1.0,,,0.0,,,,PIT,58,15,0.017241379310344827,,D.Watt
1775,00-0035891,3,2.0,,,6.5,,,,PIT,58,15,0.034482758620689655,,C.White
1776,00-0031387,3,3.0,,,11.0,,,,PIT,58,15,0.05172413793103448,,E.Ebron
1777,00-0033857,3,4.0,,,2.5,,,,PIT,58,15,0.06896551724137931,,J.Smith-Schuster
1778,00-0034407,3,4.0,,,6.5,,,,PIT,58,15,0.06896551724137931,,R.McCloud
1779,00-0034676,3,5.0,,1.0,15.2,,,,PIT,58,15,0.08620689655172414,,J.Washington
1780,00-0036894,3,5.0,1.0,,9.4,,,,PIT,58,15,0.08620689655172414,,P.Freiermuth
1781,00-0036326,3,15.0,,,7.2,,,,PIT,58,15,0.25862068965517243,,C.Claypool
1782,00-0036893,3,19.0,1.0,,0.05263157894736842,14.0,,2.857142857142857,PIT,58,15,0.3275862068965517,0.9333333333333333,N.Harris
1783,00-0022924,3,,,,,1.0,,5.0,PIT,58,15,,0.06666666666666667,B.Roethlisberger
1784,00-0032918,5,1.0,,,5.0,1.0,,1.0,MIN,31,28,0.03225806451612903,0.03571428571428571,C.Ham
1785,00-0035823,5,1.0,,,7.0,,,,MIN,31,28,0.03225806451612903,,B.Ellefson
1786,00-0030035,5,3.0,,,17.333333333333332,,,,MIN,31,28,0.0967741935483871,,A.Thielen
1787,00-0034270,5,3.0,,,8.333333333333334,,,,MIN,31,28,0.0967741935483871,,T.Conklin
1788,00-0033839,5,4.0,,,9.0,,,,MIN,31,28,0.12903225806451613,,D.Westbrook
1789,00-0036345,5,4.0,,,2.25,,,,MIN,31,28,0.12903225806451613,,K.Osborn
1790,00-0034972,5,7.0,,,2.0,25.0,,4.52,MIN,31,28,0.22580645161290322,0.8928571428571429,A.Mattison
1791,00-0036322,5,8.0,,1.0,12.5,,,,MIN,31,28,0.25806451612903225,,J.Jefferson
1792,00-0032104,5,,,,,1.0,,2.0,MIN,31,28,,0.03571428571428571,A.Abdullah
1793,00-0029604,5,,,,,1.0,,4.0,MIN,31,28,,0.03571428571428571,K.Cousins
1794,00-0032543,6,1.0,,,7.0,,,,CAR,40,22,0.025,,A.Erickson
1795,00-0036572,6,2.0,,,-4.0,,,,CAR,40,22,0.05,,S.Smith
